,LE,T_air,P_air,RH_air,wind_speed,wind_dir,Enet,ground_heat_flux
2015-06-16 10:00:00,2.97040848865,4.776927,1008.352,92.10246,2.32673497207,312.837831312,143.949289403,8.498067
2015-06-16 10:30:00,8.79709152629,5.030456,1008.364,90.52362,2.94347598442,315.921656225,184.366664426,8.61534
2015-06-16 11:00:00,5.84820179225,5.057477,1008.454,90.77474,3.16265170295,312.865228778,194.211045918,9.453195
2015-06-16 11:30:00,14.469867085,5.330505,1008.45,89.25964,3.20489802795,308.891944337,276.661703735,9.722145
2015-06-16 12:00:00,26.3525858395,5.903594,1008.315,87.18291,2.2299244206,310.931537187,386.608897001,10.14444
2015-06-16 12:30:00,39.2858371297,6.374238,1008.139,86.90096,2.65023260592,312.284250269,378.03088144,11.38114
2015-06-16 13:00:00,15.1143039762,6.060211,1008.088,89.4538,3.59658892368,301.921935247,267.194152138,12.66833
2015-06-16 14:30:00,5.57439246158,5.177622,1008.155,91.48686,4.70564344204,308.303812825,200.458570209,11.50922
2015-06-16 15:00:00,7.58439150925,5.362739,1008.183,91.64381,4.96631319672,310.292774282,250.370671109,10.63668
2015-06-16 15:30:00,7.05100074154,5.162967,1008.081,92.68665,5.34151857217,309.436078308,304.89050764,10.28761
2015-06-16 16:00:00,9.56041496478,5.506666,1008.006,91.28697,4.84685055412,314.277331407,255.89112467,10.19731
2015-06-16 16:30:00,17.818536493,5.800133,1007.983,90.35725,5.21291870699,315.060140585,320.298786659,10.09286
2015-06-16 17:00:00,16.3886067923,5.805105,1007.814,89.68687,5.01747462588,312.7149305,237.750641597,10.39298
2015-06-16 17:30:00,15.5963712595,5.780572,1007.772,88.58326,5.00181668453,314.227257299,261.488121222,10.5151
2015-06-16 18:00:00,16.1231199975,5.882694,1007.647,86.84077,4.64230066245,314.623493142,213.858380865,10.22298
2015-06-16 18:30:00,21.7712581753,6.011622,1007.507,86.08044,4.81691065369,310.191323291,218.85404019,9.998579
2015-06-16 19:30:00,7.90080456244,5.325605,1007.38,86.09499,5.66832548076,311.360795505,134.677983308,9.887457
2015-06-16 20:00:00,8.93598445453,5.4061,1007.494,85.31529,5.42703270646,308.901948181,119.129306099,8.534378
2015-06-16 21:00:00,7.17622099626,5.446661,1007.309,83.47218,4.21573781783,298.392873364,88.8342147684,6.839909
2015-06-16 22:30:00,11.036353092,5.256161,1007.208,83.43134,3.29345329713,299.9945315,42.7716674494,7.965457
2015-06-17 01:30:00,1.1934160947,3.671428,1007.097,91.27586,3.60564019002,308.297748322,28.1309714233,4.934096
2015-06-17 02:00:00,1.35633485711,3.698094,1007.03,91.18961,4.0492167289,324.019027901,23.8975680446,4.240075
2015-06-17 08:00:00,7.09180924682,4.377778,1006.083,86.25057,2.57832117425,318.275811206,112.562133953,4.814184
2015-06-17 08:30:00,10.495691882,4.704944,1005.826,84.79961,2.62531329999,319.758475602,179.233334422,5.332437
2015-06-17 09:00:00,13.2553078141,5.122844,1005.603,82.69198,2.81538308648,327.568965781,196.484389211,5.985282
2015-06-17 09:30:00,13.5933951242,5.419466,1005.472,81.10428,3.10066534015,321.198800604,200.337262879,7.442939
2015-06-17 10:00:00,18.2819664994,5.513906,1005.406,80.58354,3.23571834903,312.53290417,198.821064883,8.38004
2015-06-17 10:30:00,20.8512038868,5.674683,1005.284,80.25341,3.95431942003,318.269332701,202.606593461,8.925734
2015-06-17 11:00:00,15.3464755643,5.747438,1005.272,81.0154,4.43515832571,318.803099087,230.672494087,8.983987
2015-06-17 11:30:00,22.8808190481,5.787783,1005.262,81.93219,4.68478949827,325.073177817,247.057707151,8.99632
2015-06-17 12:00:00,27.1241356074,5.677956,1005.275,83.96855,5.52508355758,329.170881837,372.115674923,8.918867
2015-06-17 12:30:00,48.8553953471,6.312283,1005.255,79.47189,4.1136390295,318.359501922,405.963547167,8.511081
2015-06-17 13:00:00,48.8972464473,6.063594,1005.249,79.92095,3.87629735117,323.602515746,217.587122687,10.11923
2015-06-17 13:30:00,26.4738238568,6.079077,1005.263,80.18848,4.20194243145,323.48751379,198.181697318,10.7212
2015-06-17 14:00:00,32.6343723894,6.131717,1005.326,78.2606,3.56463447475,319.820200873,228.240836115,10.41003
2015-06-17 14:30:00,26.41891052,6.109777,1005.261,77.0574,2.90898020568,301.673147531,149.272974984,10.4826
2015-06-17 16:00:00,14.6810061671,5.653306,1005.156,81.38611,3.76181115742,316.724131447,101.572038529,9.291329
2015-06-17 17:00:00,7.41096124876,5.551922,1004.835,84.6291,4.47798658175,326.942713715,128.386837118,7.676966
2015-06-17 17:30:00,10.3305141183,5.622416,1004.641,83.51355,4.81584078322,328.873686361,142.983942672,7.348948
2015-06-17 18:00:00,9.38636684628,5.607189,1004.572,82.91415,4.35564654158,324.546177562,109.867927616,7.427437
2015-06-17 18:30:00,8.78101667501,5.533694,1004.497,81.9455,3.66228796705,317.419640735,75.6586526967,7.226373
2015-06-17 19:00:00,9.84134011506,5.602222,1004.391,80.75785,3.03572160873,314.81338161,82.53094703,6.790763
2015-06-17 19:30:00,8.50769469321,5.611156,1004.246,81.81953,3.40959512531,319.718734037,96.1109334341,6.470698
2015-06-17 20:00:00,7.79745029106,5.62015,1004.146,81.05065,3.03073800892,323.195449255,72.7952216434,6.56636
2015-06-17 21:00:00,9.42296940477,5.663061,1003.976,76.63236,3.41842761375,245.812753796,68.7692602902,6.024369
2015-06-17 21:30:00,8.10359867485,5.613216,1003.985,77.33437,2.67213484666,221.164790222,68.0903516783,5.693067
2015-06-17 22:00:00,9.41895840031,5.441861,1003.909,78.46548,2.6796987404,224.673130758,55.585118697,5.77945
2015-06-17 22:30:00,5.74897569277,5.264111,1003.825,81.70992,2.58823123937,252.318289625,48.2017838366,5.788786
2015-06-18 03:30:00,1.0353164297,4.030139,1003.785,87.64433,1.80424752436,265.06624375,16.0061168381,2.875559
2015-06-18 10:30:00,2.15757662471,4.189628,1004.62,90.13102,3.53154461824,325.134040667,96.7273414616,5.639205
2015-06-18 11:00:00,4.14662394899,4.409711,1004.746,90.2467,3.78261051969,323.142509933,113.872720365,5.724522
2015-06-18 11:30:00,2.7144576467,4.41705,1004.823,90.19683,3.93750717738,320.945793011,114.804397797,5.919703
2015-06-18 12:30:00,2.2782115734,4.4809,1005.167,89.38611,4.07117658312,318.074592355,99.4656984625,6.285187
2015-06-18 13:00:00,4.04836064244,4.530144,1005.284,89.59698,4.27786133326,318.906460513,138.652033767,6.079755
2015-06-18 14:00:00,3.72275082764,4.656161,1005.426,88.72565,4.07624732328,321.049305125,112.249822054,6.665279
2015-06-18 14:30:00,4.29613530597,4.631538,1005.628,90.06985,4.17059141641,321.991670831,129.246289484,6.588769
2015-06-18 15:00:00,4.74323117672,4.697817,1005.736,89.6132,3.69778875173,326.177645065,135.253970302,6.651388
2015-06-18 16:00:00,6.32677376457,4.851377,1006.024,84.84726,2.00930117536,339.330541572,124.445988736,7.437348
2015-06-18 17:00:00,14.8513560887,5.232283,1006.254,82.01091,2.3488198911,326.862726677,132.762775184,8.093826
2015-06-18 17:30:00,9.94127696212,5.093816,1006.224,81.56101,2.86082753866,317.943124309,107.963392332,8.424015
2015-06-18 19:00:00,6.2886931327,4.854589,1006.356,82.05892,3.78468080682,320.974801253,95.5243441325,7.281769
2015-06-18 20:00:00,6.62396800585,4.770444,1006.419,81.87697,3.43645019634,315.692365859,63.2282006475,6.350647
2015-06-19 02:00:00,1.58592959018,4.24795,1007.834,87.00493,3.54939900793,314.061888012,47.4729719437,3.776971
2015-06-19 07:30:00,15.4028397693,5.03485,1008.937,80.80936,2.77626612247,317.427135567,190.013838476,6.452449
2015-06-19 09:00:00,11.0083096679,4.821294,1009.219,82.9966,3.75029903764,319.41545094,167.317035581,8.572523
2015-06-19 09:30:00,11.6565586701,4.829988,1009.376,83.2506,3.83675092114,314.867453084,179.122407577,8.480951
2015-06-19 10:30:00,18.928645337,5.255339,1009.505,81.82586,3.87898476333,315.440901266,285.790317669,8.278274
2015-06-19 11:00:00,27.9564695811,5.48275,1009.648,80.74458,4.06763713132,317.058799274,357.660804179,8.250497
2015-06-19 11:30:00,36.9795293072,5.412983,1009.73,81.78075,4.41537692985,322.480629087,284.026438952,9.034699
2015-06-19 12:00:00,34.890612608,5.633983,1009.853,81.05546,4.16268822216,320.098422685,370.311684841,9.093711
2015-06-19 12:30:00,23.8671130806,5.5798,1009.973,81.68777,4.39806638297,317.573636169,247.391411785,9.037165
2015-06-19 13:00:00,15.0673549685,5.376644,1010.141,82.31411,4.31648407563,313.057116382,206.529878122,8.996581
2015-06-19 14:00:00,19.707091688,5.601394,1010.173,82.03316,4.33917660294,320.073086701,214.563548185,8.530134
2015-06-19 14:30:00,23.59193192,5.657955,1010.25,82.4242,4.26852659813,321.686572013,197.902703646,8.607367
2015-06-19 15:30:00,14.9424594107,5.507277,1010.377,82.29787,4.27566480778,325.469274048,165.731882315,8.689317
2015-06-19 16:00:00,14.0707107134,5.454211,1010.354,82.48872,4.30563329638,323.857043357,149.341545623,8.469582
2015-06-19 16:30:00,12.5815783647,5.401,1010.368,83.22291,4.34813475037,322.816788263,149.686311948,8.141678
2015-06-19 17:00:00,10.9726913023,5.333889,1010.502,83.46883,4.59076243772,322.446990018,154.492001969,7.827778
2015-06-19 17:30:00,8.91599629753,5.185044,1010.602,84.69705,4.46483583066,319.661794293,130.78008949,7.66083
2015-06-19 18:00:00,8.22326102915,5.159144,1010.633,84.36496,4.37130684828,315.773871865,133.709022814,7.169264
2015-06-19 20:00:00,4.53748040953,4.977567,1010.693,84.48473,3.63052782223,324.57566166,69.4782615781,6.002297
2015-06-19 20:30:00,5.3168978828,5.058133,1010.71,83.66783,3.26123856335,322.817513951,69.9474808767,5.551793
2015-06-19 21:00:00,4.99249656981,5.042378,1010.807,83.69548,3.57667631077,322.006316822,70.1384622707,5.341454
2015-06-19 21:30:00,6.8703002515,5.024294,1010.882,83.2314,3.36061294307,325.425615418,65.5309595174,5.208895
2015-06-20 00:00:00,3.50664297443,4.719322,1011.102,84.69813,3.40339361648,325.325614948,43.424391481,4.227384
2015-06-20 03:30:00,4.31344507585,4.679355,1011.51,87.49857,2.9447351144,317.247834253,90.064044884,3.706661
2015-06-20 04:00:00,4.28492114462,4.831733,1011.545,85.86636,3.04369224424,323.421464641,101.174594602,4.320962
2015-06-20 04:30:00,5.30808849856,4.905705,1011.512,85.34249,3.10517502898,328.028030078,108.559439301,5.003329
2015-06-20 06:00:00,5.66618772201,4.976227,1011.402,84.25476,3.1170839628,324.08032351,84.2867083951,6.581141
2015-06-20 08:00:00,22.5015126795,5.758778,1011.444,79.99171,3.35148099628,329.218294289,281.985541174,6.336625
2015-06-20 08:30:00,44.1612616663,6.217377,1011.383,78.02323,3.24212147836,328.204110678,371.898620481,7.407398
2015-06-20 09:00:00,43.5451856306,6.217438,1011.43,77.26965,3.24348935254,325.606772944,357.344992616,8.858928
2015-06-20 09:30:00,55.0111738136,6.313216,1011.455,77.83414,3.80768161349,316.760436081,376.036118097,10.10524
2015-06-20 10:00:00,46.3799818016,6.222966,1011.42,79.36781,4.40535375134,314.250596395,310.142952277,10.63821
2015-06-20 10:30:00,43.2478003323,6.206089,1011.498,78.44435,4.62911328522,313.452613167,420.924339714,10.3474
2015-06-20 11:00:00,60.3448868429,6.388244,1011.616,76.30756,4.77191822453,315.634367017,377.701745252,9.788385
2015-06-20 11:30:00,75.5734549189,6.598911,1011.627,75.31414,5.1104431749,317.448259168,447.231758254,9.089967
2015-06-20 12:30:00,31.2881928294,6.20156,1011.588,77.01392,4.84240367002,317.343088142,241.128257761,9.053327
2015-06-20 13:30:00,39.5672574042,6.238333,1011.642,76.23972,4.73331239088,315.421020592,255.236359489,8.810802
2015-06-20 14:00:00,63.2532705627,6.66055,1011.647,75.29718,4.48852382362,317.571505487,412.616012761,8.545568
2015-06-20 14:30:00,68.2941078907,6.874499,1011.77,75.0269,4.48814656287,316.134598016,394.614854226,9.193148
2015-06-20 15:00:00,68.346449652,6.841233,1011.619,75.91768,4.95763824689,317.690842878,400.001267269,9.75578
2015-06-20 15:30:00,66.8748400181,6.919144,1011.712,76.43176,4.75956220117,318.245224531,368.403788563,9.753884
2015-06-20 16:00:00,77.9338540692,7.091239,1011.676,75.42838,5.18558626482,312.064537339,417.839528943,9.378591
2015-06-20 16:30:00,57.6475319927,6.822317,1011.547,76.95055,5.51699642021,312.931268925,300.319186971,9.995339
2015-06-20 17:30:00,24.4349512399,6.263211,1011.616,77.71983,5.75881192604,316.779767457,201.197681716,9.244637
2015-06-20 18:00:00,24.3297850486,6.174072,1011.65,77.49818,5.44610722747,317.033789317,152.470399545,8.303346
2015-06-20 18:30:00,19.7318866124,6.104049,1011.765,76.92945,5.11900437838,318.289788073,120.21308104,7.483594
2015-06-20 19:00:00,22.7276186174,6.060322,1011.826,76.91782,5.10735484545,321.776777819,115.299778496,6.681857
2015-06-20 19:30:00,21.2426303459,6.10301,1011.851,76.7887,4.84100393811,322.572556684,106.807096298,6.022886
2015-06-20 20:00:00,26.1496747874,6.301394,1011.889,76.23733,4.56197359017,325.949133072,141.135099424,5.440468
2015-06-20 20:30:00,31.5492840153,6.17145,1012.023,75.9947,4.34444404692,319.398529543,90.7011691313,5.727124
2015-06-20 21:00:00,16.2565064069,6.007116,1012.128,76.17566,4.24389122908,318.442797452,68.3537317397,5.718711
2015-06-20 21:30:00,12.8197580863,5.925372,1012.239,76.43967,3.93002822986,319.239667763,58.9950145154,5.237517
2015-06-20 22:00:00,14.2855124849,5.88301,1012.431,76.67857,4.03827938366,320.156939717,59.9747546601,4.692241
2015-06-20 22:30:00,23.1368723892,6.170883,1012.402,75.56863,4.19413638482,318.643162836,81.9520948198,4.299507
2015-06-20 23:00:00,10.3618459631,5.740788,1012.447,77.77577,4.29635739541,321.042005827,38.3401495158,4.721459
2015-06-20 23:30:00,7.68703213392,5.598489,1012.593,78.33367,4.23262435607,318.889594544,33.2714776714,4.394248
2015-06-21 00:00:00,4.93994689693,5.43205,1012.718,79.38738,4.05249120713,315.49618519,27.5968053252,3.836754
2015-06-21 00:30:00,6.03313885441,5.202827,1012.843,79.47859,4.3823476157,317.165876577,20.3753402607,3.41878
2015-06-21 01:00:00,3.7960340793,5.031827,1012.875,80.78678,4.05431891682,320.979376091,19.7698124174,2.982217
2015-06-21 01:30:00,2.71807742464,4.809428,1012.936,81.33342,4.21750805308,320.294683088,24.7353487439,2.647373
2015-06-21 02:30:00,2.15309469521,4.59815,1013.348,83.22334,3.72847238711,309.734039308,10.6216833046,2.174304
2015-06-21 03:00:00,1.0941207935,4.5694,1013.434,83.9789,2.85146101865,287.098222358,11.0501842892,1.988271
2015-06-21 05:00:00,6.78645985894,4.959094,1013.879,82.83437,2.18912402728,295.716659072,37.7168314244,2.410892
2015-06-21 06:30:00,8.70012778306,5.337911,1013.942,80.58139,3.1011042284,317.881425239,86.8195067834,3.590426
2015-06-21 07:00:00,12.1670447559,5.4813,1014.106,79.034,2.85902128079,321.439846556,98.9748583033,4.048025
2015-06-21 07:30:00,15.1015403539,5.646394,1014.25,78.31068,2.77578865395,313.945300603,115.065740252,4.577078
2015-06-21 08:30:00,18.8493447492,5.957505,1014.351,76.33945,2.92560369255,316.774948447,168.137136762,5.834785
2015-06-21 09:00:00,16.2645266251,5.998127,1014.524,76.78162,3.27262673709,316.993746149,131.970699782,6.725024
2015-06-21 09:30:00,16.8771043863,6.039577,1014.672,77.86882,3.88590061428,318.991108982,172.546927321,7.194866
2015-06-21 10:00:00,22.2505234547,6.348755,1014.886,76.93032,3.8673405433,315.575655559,218.123099543,7.166801
2015-06-21 10:30:00,29.5273420753,6.569883,1014.986,75.52956,3.24420481073,313.711856483,247.021106328,7.5128
2015-06-21 11:00:00,31.809228226,6.723255,1015.127,75.20582,3.31691062585,311.740635859,250.887329754,8.155679
2015-06-21 11:30:00,28.0827688161,6.795238,1015.194,75.62469,3.54507033818,309.147625416,228.229187267,8.939042
2015-06-21 14:30:00,31.601503363,6.996216,1016.393,72.58229,4.29209974825,325.051366546,209.448862816,8.172454
2015-06-21 15:00:00,27.9458347531,6.669033,1016.467,75.40256,5.04849719711,327.856986883,185.810125768,8.49075
2015-06-21 15:30:00,25.1770462385,6.793661,1016.672,74.7534,4.7366906871,324.988240179,199.585880084,8.18556
2015-06-21 16:00:00,31.061581204,6.750488,1016.875,74.62437,4.42701121313,325.373468239,175.005035686,8.07818
2015-06-21 16:30:00,31.8643989738,6.644217,1016.947,74.50838,4.3268477479,325.416889254,134.949034334,8.09251
2015-06-21 17:30:00,20.6823993757,6.643827,1017.25,73.20899,3.9086026929,322.792687111,110.482260709,7.146658
2015-06-21 18:00:00,21.3499925285,6.562372,1017.361,74.05488,4.15857822408,322.159200469,100.79312456,6.767469
2015-06-21 18:30:00,13.390647559,6.443749,1017.461,76.52378,4.60222588274,322.309887584,91.9985577847,6.407821
2015-06-21 19:00:00,12.9449657032,6.322299,1017.563,77.84169,4.51570227359,323.469428678,85.5537683662,5.973541
2015-06-21 19:30:00,11.2733893738,6.254794,1017.655,78.16366,4.69563087022,322.575374175,83.1948466731,5.614116
2015-06-21 20:30:00,15.0955305936,6.555505,1018.088,75.8791,4.01274302808,315.006781615,84.332210196,5.14295
2015-06-21 21:00:00,12.9268925776,6.330605,1018.222,77.52494,4.55386276828,320.487526171,69.2323782142,5.252731
2015-06-21 21:30:00,7.80976005909,6.126894,1018.383,79.05118,4.57873967313,326.004499333,62.5777346564,5.196717
2015-06-21 22:00:00,11.1628674137,6.198333,1018.607,77.48951,4.05244219639,328.976131788,60.1454421238,4.806114
2015-06-21 22:30:00,9.38003153157,6.227839,1018.891,77.17498,3.65661486314,330.374997929,51.0705279989,4.614271
2015-06-21 23:00:00,9.31977012522,6.175961,1019.059,77.75035,3.72950727364,329.942497293,45.539470126,4.471065
2015-06-21 23:30:00,8.67701934609,6.268738,1019.116,77.55592,3.59577639741,324.496055683,48.8876265287,4.258072
2015-06-22 00:00:00,6.90658514706,6.233055,1019.294,78.68065,3.4852854564,315.96061015,45.7432731783,4.208973
2015-06-22 00:30:00,6.71845904432,6.084744,1019.38,79.35393,3.54906027545,320.64049592,43.1371532985,4.308555
2015-06-22 01:00:00,3.48214183834,6.009528,1019.492,79.88859,3.49490550706,319.328875187,41.3239464713,4.31351
2015-06-22 01:30:00,4.0179748722,6.020172,1019.552,79.86153,3.2425535206,317.667758999,45.1453999846,4.20321
2015-06-22 02:00:00,3.09752423114,5.72085,1019.725,81.32141,3.27740918877,317.359316138,19.1508061849,4.343708
2015-06-22 03:00:00,4.85151925234,5.809833,1019.909,80.70014,3.37585244466,308.675392153,40.4341563333,3.8371
2015-06-22 03:30:00,7.83770939871,6.147183,1019.996,79.13486,3.57520146971,309.785909647,69.2345410552,3.69424
2015-06-22 04:00:00,10.7136656592,6.221933,1019.913,77.15969,3.10596904047,307.859904758,98.6721514388,4.055164
2015-06-22 04:30:00,15.8519989541,6.542511,1019.933,75.63385,3.13553374468,310.84366871,116.478368571,4.72722
2015-06-22 05:00:00,6.62862930098,6.021027,1019.87,79.37206,3.11447648008,312.823506417,68.9851055955,6.010447
2015-06-22 05:30:00,4.9560265347,5.89806,1019.977,80.65186,3.68040012585,322.154465517,71.2071846378,6.428005
2015-06-22 06:00:00,9.70879364747,6.0895,1020.033,78.95079,4.1193558827,322.387116364,96.6414676572,5.828962
2015-06-22 06:30:00,27.810137955,6.812156,1019.993,75.44827,4.50037779924,316.749915412,223.49085333,5.036501
2015-06-22 07:00:00,25.6221282685,6.83521,1020.084,74.56371,4.39819666494,321.383994779,185.018349816,5.484396
2015-06-22 07:30:00,26.055646051,6.773478,1020.26,74.05717,4.06107231774,324.335801838,220.292687643,6.226528
2015-06-22 08:00:00,36.6269857771,7.093294,1020.235,72.33628,4.67492818605,322.431543967,295.846966692,6.189357
2015-06-22 09:00:00,19.9401032464,6.608883,1020.43,71.44753,3.91080526633,319.304168737,116.763381712,8.03162
2015-06-22 09:30:00,34.6471967347,6.892189,1020.424,71.6176,4.25433221706,320.081598861,210.94517228,7.253148
2015-06-22 10:30:00,60.2450682166,7.25145,1020.512,68.3665,5.00312245786,321.937483652,356.406262188,6.793439
2015-06-22 11:00:00,90.9818474789,7.587322,1020.515,71.16637,5.1917823952,321.045610187,460.302947802,6.564606
2015-06-22 11:30:00,77.816223492,7.615422,1020.514,70.69947,4.97889777779,320.424681806,423.462404287,7.249314
2015-06-22 12:00:00,91.5852791983,7.716511,1020.548,69.30865,4.86384503091,320.502699289,426.387152319,7.378395
2015-06-22 12:30:00,66.2112953127,7.657572,1020.562,71.70492,5.23706744678,320.368145999,430.045007521,7.307283
2015-06-22 13:00:00,60.4116664382,7.579439,1020.592,72.21709,5.41694610212,321.80103856,430.456783974,7.337347
2015-06-22 13:30:00,75.9006252828,7.7411,1020.555,71.49845,5.32966364506,319.047278689,419.495312551,7.805964
2015-06-22 14:00:00,92.1896069905,7.884144,1020.508,69.98551,5.69171832842,317.234575534,418.055400602,8.241324
2015-06-22 14:30:00,93.2937104895,8.043355,1020.541,68.90277,5.30021223318,319.429390843,408.02242518,8.598409
2015-06-22 15:00:00,66.7649405559,7.672766,1020.661,69.24503,5.44518153565,318.824741178,255.270248415,9.370494
2015-06-22 15:30:00,54.6668085434,7.644055,1020.723,69.82154,5.34239470153,316.599723244,198.418119427,8.595596
2015-06-22 16:00:00,64.5050874243,8.052644,1020.551,69.49252,5.47613900053,321.163816226,339.57362122,7.116654
2015-06-22 16:30:00,64.9449789155,8.074489,1020.693,68.81776,5.35345175083,318.667633211,272.669977425,6.95963
2015-06-22 17:00:00,63.7289987292,8.027805,1020.495,69.27103,5.10134422819,319.331771822,259.471857676,7.568165
2015-06-22 17:30:00,63.6150933031,8.183306,1020.453,68.53883,5.02309654722,315.838353107,266.600583809,7.652218
2015-06-22 18:30:00,50.4855021417,8.129383,1020.378,69.42949,5.6440204851,322.163059901,235.702101609,8.467286
2015-06-22 19:00:00,33.067860468,7.722222,1020.318,69.92783,5.62978600156,320.76662345,177.53291723,8.942978
2015-06-22 19:30:00,53.404397625,8.0225,1020.374,70.01487,5.37327535214,322.372121012,219.782336841,7.833904
2015-06-22 20:00:00,42.1024811437,7.570661,1020.405,71.48695,5.13802457981,321.764011566,136.161117129,7.971514
2015-06-22 20:30:00,35.7206105193,7.369605,1020.511,72.87754,5.03373226704,320.727713868,124.88397269,7.449473
2015-06-22 21:00:00,21.5617193372,7.197022,1020.537,75.78921,5.04515648868,320.282161741,102.467495262,6.886806
2015-06-22 21:30:00,20.1754542602,6.929122,1020.542,76.76147,5.16726683719,315.665725523,95.6775451289,6.510706
2015-06-22 22:00:00,14.8937718534,6.756522,1020.586,76.95602,5.17727494276,310.152312385,69.6367500652,6.120933
2015-06-23 09:30:00,7.74172725472,6.05191,1021.105,85.10719,4.02923304485,319.737869628,125.246279498,6.072834
2015-06-23 10:00:00,7.93503942818,6.186455,1021.016,84.35959,3.93091664385,314.857617679,168.384182626,6.092255
2015-06-23 12:00:00,7.65751179795,6.182472,1021.045,83.17467,3.36062316665,312.592125591,106.296315136,6.757743
2015-06-23 13:00:00,10.9621875765,6.821861,1020.974,77.71993,2.68000068336,328.657713231,149.010658998,6.489311
2015-06-23 13:30:00,20.0777003597,7.184283,1020.893,75.68168,3.15107915676,329.219868742,165.086775147,6.769441
2015-06-23 14:00:00,26.0542102843,7.416133,1020.839,72.68836,1.92339301407,277.306211192,163.624441148,7.453994
2015-06-23 15:00:00,89.8139384953,8.448094,1020.763,66.33501,3.45181986943,234.248077849,466.360587347,7.415215
2015-06-23 15:30:00,86.4631648597,8.095144,1020.693,66.88831,3.78820465733,248.039102987,250.210469114,9.566354
2015-06-23 16:00:00,103.099784615,8.407572,1020.518,66.26599,4.02766312548,243.499541934,388.223703888,10.21217
2015-06-23 16:30:00,31.7106028175,7.259888,1020.397,71.49232,4.14899361633,232.462796905,116.18489122,11.52341
2015-06-23 19:00:00,28.3788958504,6.963861,1020.148,75.41591,4.18210241818,248.652487983,140.860608945,7.091509
2015-06-23 20:00:00,17.0277634083,6.158461,1020.291,77.86194,4.72831120432,249.887044346,94.2403891353,7.130135
2015-06-23 22:00:00,18.0039558987,6.110933,1020.372,70.00903,2.68404711659,252.744724293,54.7707412148,4.618881
2015-06-23 22:30:00,18.6556709497,5.874833,1020.268,71.42728,3.23921949374,247.572208986,43.6579198595,4.508005
2015-06-23 23:00:00,14.5810629253,5.606033,1020.174,74.19198,3.76301101048,246.392152076,39.355480506,4.175549
2015-06-23 23:30:00,11.666968545,5.537011,1020.135,74.06088,3.59274582992,258.501629097,29.5957427382,3.737404
2015-06-24 00:30:00,8.06539970713,5.411278,1020.13,75.77579,3.1394418746,245.048467286,26.4202933287,3.027312
2015-06-24 01:00:00,6.91604009917,5.181155,1020.073,77.36166,3.45867761015,236.852273222,19.0935956063,2.883012
2015-06-24 02:30:00,9.12024213394,5.330266,1019.996,73.74426,3.4466481039,241.529902575,19.7008893087,2.349334
2015-06-24 03:00:00,8.74204337025,5.344011,1019.896,75.98226,2.96444520227,247.238317982,30.3568723739,2.159016
2015-06-24 03:30:00,7.3773556266,5.263433,1019.718,78.29626,4.1278895321,240.9482196,40.9145157381,2.115272
2015-06-24 04:00:00,7.36992623322,5.357244,1019.504,78.7718,3.64845530586,242.786116214,46.9913223518,2.135742
2015-06-24 04:30:00,8.43019339239,5.107705,1019.436,80.09548,3.35920178698,235.619732156,45.5726856335,2.458047
