,LE,T_air,P_air,RH_air,wind_speed,wind_dir,Enet,ground_heat_flux
2015-06-24 05:00:00,12.8108009388,5.072177,1019.452,80.08822,1.98314262774,271.366347072,33.3344050622,2.734074
2015-06-24 05:30:00,8.49434704141,5.2916,1019.352,79.49672,1.97750100516,250.203244694,39.6510128351,2.897816
2015-06-24 06:30:00,6.62090428964,5.463794,1019.105,80.28552,0.940298631938,241.531186535,42.1695675169,3.259989
2015-06-24 07:00:00,7.46069120616,5.695883,1018.981,78.64157,1.90976100439,274.231131057,52.6368204267,3.523929
2015-06-24 08:00:00,3.91585940347,4.876489,1018.804,87.74541,5.4010745729,328.087931424,64.5707129563,4.078183
2015-06-24 08:30:00,2.89036044114,4.829383,1018.84,88.63561,4.91457017482,328.990181778,68.4057515738,3.884795
2015-06-24 09:00:00,5.03754959101,4.9567,1018.83,88.20315,4.82291755147,333.021204324,82.3498645473,3.773805
2015-06-24 09:30:00,5.14450078377,4.92355,1018.797,88.44827,4.70968991773,335.778751235,70.6006199706,3.892675
2015-06-24 10:00:00,8.70726991911,5.050838,1018.689,87.53902,4.48529797023,334.224100717,95.0543168702,3.989513
2015-06-24 11:00:00,9.67778882769,5.116278,1018.561,89.56056,5.14978776851,334.758814625,163.251047759,4.394856
2015-06-24 11:30:00,3.05382691756,4.962706,1018.603,92.04691,5.43359227936,335.748123259,147.63502539,5.099354
2015-06-24 12:00:00,10.5818309544,4.922855,1018.556,91.45326,5.50684854073,336.837981917,128.849542344,5.76685
2015-06-24 12:30:00,9.04488337027,5.097816,1018.387,89.03751,5.39961833087,335.34511374,113.429408032,5.959905
2015-06-24 13:00:00,1.99558716569,4.976417,1018.277,88.12122,5.54286744778,335.96517285,79.9933414668,5.958522
2015-06-24 13:30:00,12.5236774086,5.003,1018.273,85.61147,4.71514915913,330.068857495,70.5837160356,5.547076
2015-06-24 14:30:00,9.12171629899,5.007216,1018.036,84.50945,4.15595704433,329.706309321,75.4297206919,4.691509
2015-06-24 15:00:00,8.66170797458,4.958994,1018.016,83.83577,4.36902987403,330.411752145,78.1857293859,4.560457
2015-06-24 15:30:00,6.86061419788,4.988067,1017.853,85.88575,4.47740695551,335.531805185,95.9338543288,4.40218
2015-06-24 16:00:00,8.04973275375,5.055289,1017.703,85.98035,4.30842069056,333.581178038,104.75898593,4.304789
2015-06-24 16:30:00,7.80965978486,4.950083,1017.568,85.91749,4.28750128273,339.295371217,76.9973916705,4.817948
2015-06-24 17:00:00,6.4647564114,4.863417,1017.592,86.50838,4.64255750242,334.037189701,71.8495600841,4.922958
2015-06-24 17:30:00,5.24482506025,4.731778,1017.521,87.22625,4.79919410473,336.631438956,61.2127900099,4.780899
2015-06-24 18:00:00,3.95465728913,4.678189,1017.416,86.9389,4.46190317074,334.777023207,65.6760297151,4.456796
2015-06-24 18:30:00,6.12708326382,4.759633,1017.387,86.78966,4.2193972855,332.876156352,70.5645192451,4.134458
2015-06-24 19:00:00,5.93574567239,4.869983,1017.345,86.94133,3.64818960087,323.410410658,67.059264908,3.967244
2015-06-24 19:30:00,5.36677041215,4.7679,1017.303,88.85294,4.25525833908,315.474707304,75.5429112124,4.051607
2015-06-24 21:00:00,6.21076406574,4.649672,1017.08,86.06729,3.5169163033,317.467060012,66.5095443823,4.603555
2015-06-24 21:30:00,6.1799513696,4.67565,1016.94,85.42322,3.1276123242,311.82091522,65.5608165632,4.513081
2015-06-24 22:30:00,5.16174969204,4.687616,1017.118,84.46575,3.64459428323,309.9864821,58.7345833539,4.510139
2015-06-24 23:30:00,5.74458063118,4.562683,1016.983,84.78914,3.10297543882,308.17321854,40.235677817,4.465065
2015-06-25 01:00:00,4.7110750034,4.354189,1016.679,88.07693,1.59777972999,314.760367111,36.6730143237,3.703928
2015-06-25 02:00:00,2.76774174363,4.291222,1016.532,88.75406,2.43946705726,307.687064517,41.4171302063,3.772234
2015-06-25 04:00:00,9.77671976851,4.424605,1016.451,88.0088,1.69861699518,313.060260359,74.9191172516,4.478231
2015-06-25 07:30:00,17.8695789692,4.5083,1015.528,89.06983,1.86652906644,352.596967753,194.417244202,5.866559
2015-06-25 08:00:00,34.4708755672,5.089733,1015.454,86.50715,1.74323963203,348.944717355,271.756378652,5.898307
2015-06-25 08:30:00,40.2889752499,5.370667,1015.346,84.90203,1.79975941686,338.736027287,263.277704832,7.019164
2015-06-25 09:00:00,18.0048553465,5.031055,1015.292,84.83884,1.73034154764,313.092169577,102.645166438,9.919475
2015-06-25 09:30:00,15.5100817135,4.872666,1015.131,85.36208,1.97070593678,305.51779439,122.507853416,10.81864
2015-06-25 10:00:00,29.1089700416,5.2436,1015.128,85.07569,2.97747647713,319.454672174,216.049106429,9.907419
2015-06-25 10:30:00,23.055971788,5.029889,1015.084,84.58289,3.02520701539,325.302128518,131.545247164,9.800981
2015-06-25 11:00:00,38.7292586573,5.267472,1015.087,83.76714,2.82765731379,318.060250221,241.04018497,8.909532
2015-06-25 11:30:00,50.9741210537,5.954144,1014.925,81.08149,3.32366797175,312.20033216,335.938433184,7.962126
2015-06-25 12:00:00,53.4044887008,5.979266,1014.839,80.33896,3.53439610863,321.839267198,419.605963727,8.310716
2015-06-25 12:30:00,32.4395723823,5.797511,1014.702,81.10225,4.2576793359,316.840784776,263.712747219,8.531355
2015-06-25 13:00:00,41.2371360592,5.864995,1014.621,81.04379,4.23818367991,312.930029769,265.460897131,8.773762
2015-06-25 13:30:00,59.5972319669,6.230811,1014.618,79.12643,4.41776189349,315.247054758,374.160688016,8.268682
2015-06-25 15:00:00,43.5023317849,6.364861,1014.47,77.05716,4.76041540659,317.7589702,324.396021968,8.748207
2015-06-25 15:30:00,29.5322738745,6.073967,1014.388,77.80151,4.55024673676,317.786827227,222.758163772,9.293828
2015-06-25 16:00:00,32.778004197,6.195005,1014.326,77.3884,4.33320236027,315.920223399,224.058564531,8.917884
2015-06-25 16:30:00,41.726264711,6.315505,1014.196,76.59153,4.6251331537,317.111579466,253.408029421,8.4086
2015-06-25 17:00:00,33.2540779993,6.066105,1014.157,76.93933,4.69158597184,317.301680736,180.145282544,8.547221
2015-06-25 17:30:00,32.7358780778,6.121555,1014.047,76.25893,4.46421450222,316.72979978,191.516795552,8.102715
2015-06-25 18:00:00,25.6218576783,6.042833,1013.99,76.26959,4.40815315434,315.570368718,177.807096047,7.573899
2015-06-25 19:00:00,18.3168743746,5.739916,1013.696,78.82362,4.48060685034,314.538150168,137.663772237,7.349051
2015-06-25 19:30:00,12.0500322159,5.488028,1013.536,80.50938,4.42128073539,312.233921299,103.35199554,7.013884
2015-06-25 20:00:00,10.8642603038,5.411983,1013.539,81.47512,4.35533593006,312.524981072,95.4317518294,6.363203
2015-06-25 20:30:00,12.6833444296,5.454428,1013.661,81.03385,4.16687844249,313.362441088,98.284429904,5.67179
2015-06-25 23:30:00,4.481409979,4.994294,1013.534,82.84122,2.62796646102,341.581051228,26.7023461165,3.825046
2015-06-26 00:00:00,3.86453623039,4.9238,1013.511,83.42584,2.93398979159,324.773735678,19.4492521369,3.459893
2015-06-26 00:30:00,4.23630069368,4.752211,1013.516,84.47464,2.9498110539,322.481460482,18.8977641852,3.110053
2015-06-26 01:00:00,2.29038379088,4.601572,1013.484,85.59158,3.1512488818,327.732407695,23.3141726964,2.783682
2015-06-26 01:30:00,5.28977722487,4.544506,1013.506,84.30047,3.07316082738,328.987270478,33.8366530833,2.531538
2015-06-26 02:00:00,6.4056042224,4.59915,1013.452,84.21284,3.02830536101,329.456896493,42.2110206,2.410881
2015-06-26 02:30:00,6.93869353524,4.696183,1013.302,84.87286,2.78729833161,326.048912479,51.2810554268,2.442452
2015-06-26 04:00:00,7.27893194536,4.635705,1013.195,83.75287,1.86854283105,319.405823594,55.655012433,3.348891
2015-06-26 04:30:00,10.3056981014,4.745239,1013.296,82.68157,1.4568632534,354.055691034,47.5826861621,3.684961
2015-06-26 05:30:00,15.1546543427,5.002044,1013.207,80.9684,2.06216226451,332.056779634,102.539530098,3.835752
2015-06-26 06:00:00,16.4063061235,4.938139,1013.063,80.55501,1.52424740001,336.980289903,93.6617017407,4.465942
2015-06-26 06:30:00,20.7433935849,5.201077,1013.115,78.82457,1.2273462753,336.783486201,137.972191348,4.964455
2015-06-26 08:00:00,9.08248814429,4.122133,1013.384,86.23757,1.68505020302,207.030101197,80.4388136833,6.951733
2015-06-26 09:00:00,12.8624131694,4.7665,1013.642,84.83801,1.12972088835,125.013419905,151.296126665,6.213789
2015-06-26 10:00:00,30.9839488343,5.265511,1013.371,80.7903,2.29370190338,300.292585721,181.330248157,8.155984
2015-06-26 10:30:00,19.2826931327,4.998755,1013.296,82.71651,2.69422544268,306.183389309,129.056206006,9.57775
2015-06-26 11:00:00,18.2205627823,5.033933,1013.489,81.90704,3.39446168552,314.296326243,116.548031908,9.447605
2015-06-26 11:30:00,22.0260742525,4.966433,1013.498,82.66546,3.25053579851,312.647775347,145.319816418,8.439055
2015-06-26 12:00:00,26.3309104505,5.274833,1013.405,82.14123,3.15926532358,316.395820928,253.98360667,7.422727
2015-06-26 12:30:00,39.4831029661,5.512128,1013.16,78.48165,2.56996891843,311.491658051,254.337802334,7.110383
2015-06-26 13:00:00,42.1090368185,5.807394,1013.092,77.93639,2.31744607723,277.895977033,314.719373028,7.102776
2015-06-26 13:30:00,25.9608668561,5.625922,1013.2,78.65556,2.75830985953,308.613781839,155.154328882,8.604855
2015-06-26 14:00:00,26.5413020864,5.628733,1013.204,80.36549,4.41967406468,326.304266335,163.584238936,9.540671
2015-06-26 14:30:00,21.5268798862,5.323349,1013.155,82.8132,5.85657065744,343.19409814,140.988828153,9.510161
2015-06-26 15:00:00,16.6677940915,5.101572,1013.197,84.29865,5.60064366171,346.307386823,166.156345303,8.120615
2015-06-26 15:30:00,18.7002347765,5.406838,1013.05,82.00851,5.04168685071,344.803661421,153.293670337,6.744369
2015-06-26 16:00:00,13.719369615,5.2442,1012.949,82.2609,5.8661728894,339.689007036,91.7057170435,6.490983
2015-06-26 16:30:00,15.8031239999,5.158978,1012.951,81.86292,5.10046426461,340.151130946,94.2492394191,5.597634
2015-06-26 17:00:00,12.904274683,5.046744,1012.882,81.13179,5.22445985297,344.065541608,99.6355754837,5.167038
2015-06-26 17:30:00,16.2773272953,5.186155,1012.86,79.63962,4.0994794712,339.345845643,89.9169264305,4.50593
2015-06-26 18:00:00,13.8513991454,5.323205,1012.841,80.38864,3.80351886664,324.74211865,102.363190521,4.140482
2015-06-26 18:30:00,9.26236675397,5.153222,1012.834,83.29001,4.45519906491,321.749621457,88.6473065099,4.198161
2015-06-26 19:00:00,11.5634297386,5.155266,1012.672,82.75809,4.50163741347,326.254163617,86.945199906,4.239122
2015-06-26 19:30:00,13.7845345966,5.179728,1012.583,82.11019,4.82803111857,326.297344176,109.417792154,4.23405
2015-06-26 20:00:00,10.8187204627,4.907311,1012.549,84.30101,4.55029958586,323.960018799,73.0910484294,4.37449
2015-06-26 20:30:00,4.69731617574,4.578661,1012.548,88.48891,4.3310650965,327.596951259,42.5609301407,4.271588
2015-06-26 21:00:00,2.78452860613,4.616983,1012.524,90.95528,3.5094864431,329.193681955,84.216069552,3.725058
2015-06-27 01:30:00,1.85191322411,4.330866,1011.802,92.69077,2.5922861016,329.490575453,17.0249112624,2.924752
2015-06-27 02:30:00,1.70989645641,4.3046,1011.605,95.22124,3.08153429557,334.631002188,32.8189414355,2.44875
2015-06-27 03:00:00,3.43881736586,4.473111,1011.52,94.62862,3.22126160135,336.832757908,30.0016772033,2.389601
2015-06-27 04:00:00,1.08722517027,4.5044,1011.393,95.26221,3.16338814896,337.852625949,41.5804213114,2.610571
2015-06-27 04:30:00,1.25513713326,4.4852,1011.347,95.21109,2.76437885616,332.089769654,33.6505697412,2.728142
2015-06-27 05:30:00,0.557134304808,4.337394,1011.079,95.75111,2.72192615634,330.888437017,34.1704684529,3.042764
2015-06-27 11:00:00,9.5326616933,4.920811,1010.378,88.74291,2.85033156928,160.493656033,123.846012338,6.532246
2015-06-27 14:30:00,9.66787831986,5.292317,1009.999,87.86728,2.97488307112,169.127665374,77.1160230029,7.221432
2015-06-27 15:30:00,6.47467999123,5.380778,1009.915,88.62767,0.872944972759,312.321458597,73.3329825029,6.355686
2015-06-27 16:00:00,4.54859082698,5.205611,1009.956,91.89449,1.92671732977,313.855193514,73.8490522476,6.536926
2015-06-27 16:30:00,4.17161642704,5.067444,1009.913,93.65938,1.85710864311,319.220853922,94.3555798267,6.635412
2015-06-27 17:00:00,10.3454529054,5.37505,1009.948,93.29294,1.16031676604,331.125964453,135.693230268,6.473676
2015-06-27 17:30:00,21.1176817675,5.61885,1009.805,90.15534,1.58164848096,173.234341909,121.742617151,7.300995
2015-06-27 19:30:00,3.92135140682,5.287278,1009.811,92.85691,2.75737288077,313.054771163,62.2373903866,7.502715
2015-06-27 22:30:00,5.14640398458,4.205167,1010.38,90.21461,5.44544956341,104.179723138,57.1493710385,4.74792
2015-06-27 23:00:00,2.48724852739,3.787983,1010.413,90.98985,5.54116012094,114.346473598,36.2095321639,4.419532
2015-06-27 23:30:00,1.50996898691,3.331428,1010.501,91.7701,6.15346720201,116.99947999,32.751571996,3.918224
2015-06-28 00:00:00,2.66244948756,3.047727,1010.642,91.64548,6.69791770615,116.999567211,29.0022640785,3.336728
2015-06-28 00:30:00,3.68955842226,2.854517,1010.764,90.95715,6.99205750702,118.604149301,24.8411451966,2.81793
2015-06-28 01:00:00,1.61715897711,2.762272,1010.895,90.80327,7.13449423529,120.775270619,29.606382721,2.253446
2015-06-28 01:30:00,2.81867173453,2.734694,1011.039,90.28849,7.14626614472,121.343168301,34.0098408738,1.785347
2015-06-28 02:30:00,2.31394134553,2.853883,1011.374,88.08292,6.85527214215,118.005641229,42.9689049755,1.370111
2015-06-28 03:00:00,8.46407567708,2.847477,1011.531,86.77106,7.09595041278,117.523483965,47.8340190323,1.366249
2015-06-28 03:30:00,7.00886441491,3.030661,1011.639,84.46735,6.76365451672,112.636859021,51.8100976038,1.371264
2015-06-28 04:00:00,9.83140913373,3.14475,1011.733,82.9901,6.97679801996,105.226291144,52.4282518392,1.422686
2015-06-28 04:30:00,8.90323731123,3.106594,1011.8,82.05958,7.04338799486,102.559416982,50.6280498602,1.516594
2015-06-28 05:00:00,9.25260582439,3.052733,1011.847,82.22103,6.99976277914,102.770635853,60.4089883514,1.485522
2015-06-28 05:30:00,7.98123032173,3.080711,1011.951,82.18446,6.90589930995,105.647782766,71.6205798099,1.395246
2015-06-28 06:00:00,14.0181287338,3.142939,1012.065,80.91593,7.30206343222,99.777760496,81.3654325741,1.534292
2015-06-28 06:30:00,14.4208547169,3.141689,1012.23,80.89543,7.49930032009,99.7437240228,87.9350449479,1.689594
2015-06-28 07:00:00,11.3938352438,3.158916,1012.481,80.22428,7.46085431795,99.939612963,94.5133455727,1.831811
2015-06-28 07:30:00,12.0956279985,3.238105,1012.736,79.61837,7.29260847225,97.7016498289,123.302098322,1.859597
2015-06-28 08:00:00,17.7659709971,3.279767,1012.911,78.73891,6.96567306833,96.8337565553,127.028057722,2.104023
2015-06-28 08:30:00,12.2993768102,3.331144,1013.06,79.01128,6.80283338847,98.5248879434,125.214844595,2.401427
2015-06-28 09:00:00,14.7016720701,3.273405,1013.223,78.63972,7.07139953902,96.7217075049,132.708655296,2.763973
2015-06-28 09:30:00,18.4994846395,3.383183,1013.305,78.12238,6.93047001178,97.2518465172,164.978933408,2.798158
2015-06-28 10:00:00,18.0785243868,3.400972,1013.538,78.40778,7.06425912334,97.8784558218,165.796155459,3.068237
2015-06-28 10:30:00,20.9983121179,3.4691,1013.773,77.83636,7.16273245413,99.1836446449,180.340569018,3.401556
2015-06-28 11:00:00,24.824336456,3.553183,1014.046,77.67211,7.44517962115,98.9546445223,205.429643509,3.589942
2015-06-28 11:30:00,22.9478570424,3.582561,1014.224,77.50272,7.0409795212,97.7335917646,162.590135472,4.049614
2015-06-28 12:00:00,16.646403874,3.508072,1014.397,77.63605,6.87673800316,97.1878919444,149.457896995,4.388078
2015-06-28 12:30:00,19.6194146452,3.546839,1014.5,77.59515,7.1595088906,93.6156068501,153.922283542,4.318857
2015-06-28 13:00:00,23.2137435565,3.583433,1014.629,77.23502,7.2011711173,92.6779818533,171.602334845,4.117842
2015-06-28 13:30:00,16.1039418908,3.535644,1014.871,76.98937,7.0527371341,92.1023591538,164.546775975,4.151383
2015-06-28 14:00:00,19.7021304295,3.688194,1014.935,76.35735,6.82919045579,93.0385293826,176.097327623,4.073731
2015-06-28 14:30:00,36.2386340573,3.799572,1015.05,74.9443,6.76901645714,92.3216290198,184.857716891,4.091144
2015-06-28 15:00:00,39.5398979781,3.904639,1015.159,73.19274,6.51013011739,99.9576059656,195.174298056,4.315504
2015-06-28 15:30:00,37.5114556915,4.027683,1015.159,72.685,6.48839977756,98.9975083008,207.954071164,4.449872
2015-06-28 16:00:00,33.0126845484,3.83075,1015.2,72.71953,6.24177926081,92.2664344712,148.305659237,5.102893
2015-06-28 16:30:00,34.9019874904,3.790478,1015.367,73.05619,6.03387489995,99.7885474692,136.326266002,5.172116
2015-06-28 17:00:00,25.0568015799,3.593805,1015.462,74.87204,6.07765938666,92.0810335777,122.84020721,4.957714
2015-06-28 17:30:00,21.184922415,3.460311,1015.622,75.24571,5.97414999058,93.4607960179,109.162802966,4.753985
2015-06-28 18:00:00,18.9182460403,3.414305,1015.699,75.66507,6.43184020823,92.8326169826,142.304538203,4.327446
2015-06-28 18:30:00,24.80248879,3.278694,1015.653,75.75282,6.31960308793,94.3049772685,109.112687048,4.138181
2015-06-28 19:00:00,17.402780576,2.818639,1015.749,76.59408,6.63641578375,100.997121789,62.7824245059,4.280031
2015-06-28 19:30:00,13.3060041593,2.506106,1015.81,77.7829,6.31104316048,105.353195861,50.0390309376,3.719053
2015-06-28 20:00:00,10.1566483328,2.280622,1015.911,77.84778,6.03340409834,110.425357033,42.4201480733,2.960369
2015-06-28 20:30:00,11.7786932677,2.040022,1016.035,77.62758,5.48756843119,108.839296711,26.6233355168,2.408575
2015-06-28 21:00:00,13.8414802892,2.044372,1016.213,76.31491,5.24998035564,107.811661045,30.4494672447,1.799125
2015-06-28 22:00:00,10.9889599313,2.300033,1016.556,74.18871,4.3606522206,99.6381965753,45.4192907167,0.8583511
2015-06-28 22:30:00,15.7696393051,2.647322,1016.674,73.02305,4.65389265503,99.7289580982,69.4900303504,0.8808859
2015-06-28 23:00:00,16.2970179038,2.313555,1016.766,74.20253,4.87932250921,97.9618942397,48.3394797385,1.329828
2015-06-28 23:30:00,10.1281575195,2.118922,1016.759,73.34782,4.55860461147,110.59047951,18.5817148293,1.655413
2015-06-29 00:00:00,6.45018857114,1.842239,1016.863,76.46777,4.68017278346,108.701233827,-0.593616879654,1.535332
2015-06-29 00:30:00,9.0708863198,1.906283,1016.862,76.19629,4.76752655519,112.029020972,29.5043227953,0.7805001
2015-06-29 01:00:00,12.7562581549,1.974983,1016.97,76.50031,4.91765973347,108.030963005,45.1115166959,0.43436
2015-06-29 01:30:00,9.25362120798,1.907267,1016.964,77.56188,4.7358734878,107.65990953,39.1936225739,0.5066239
2015-06-29 02:00:00,9.08510378519,1.818028,1016.949,77.32045,4.38749996967,104.530302281,23.0169427015,0.7020797
2015-06-29 02:30:00,6.60287131405,1.617172,1016.926,77.08009,4.65256096003,109.797517232,22.1053886824,0.7481663
2015-06-29 03:00:00,9.663528006,1.642628,1016.875,77.50008,4.24310879941,108.308936018,33.3241402454,0.4792008
2015-06-29 04:00:00,8.00842251179,1.765161,1016.735,74.76334,4.34156235198,111.572744104,27.1113529895,0.5254855
2015-06-29 04:30:00,9.0726863242,1.780217,1016.729,75.46716,4.34427861215,102.690468736,39.2231174074,0.5728719
2015-06-29 05:00:00,13.508372199,1.919244,1016.745,75.37188,4.60042635071,100.327843264,64.5682709803,0.5206785
2015-06-29 05:30:00,16.1419803608,1.980983,1016.707,74.99278,5.61447725483,103.670570555,85.1264828188,0.7623746
2015-06-29 06:00:00,14.9219066747,2.03255,1016.704,73.87861,4.99781217135,103.825821623,63.9434970712,1.216926
2015-06-29 06:30:00,20.4476373104,2.098472,1016.682,73.82394,5.83398713681,100.234218134,95.9669023045,1.467669
2015-06-29 07:00:00,31.3575631238,2.481372,1016.74,71.52662,5.67493536854,96.411212903,137.784325444,1.482029
2015-06-29 08:00:00,30.9214685233,2.342489,1016.563,70.51681,5.34369045438,97.6739548935,118.211152593,2.762768
2015-06-29 08:30:00,27.1838872649,2.426489,1016.672,69.53291,4.80767787726,89.6847106714,109.367540702,3.129926
2015-06-29 09:00:00,22.7800669948,2.534705,1016.815,68.05567,4.52760227927,85.6601245352,115.1695051,3.182963
2015-06-29 09:30:00,23.9620616533,2.713833,1016.809,68.14842,4.15860644678,88.9956477876,120.595103664,3.15754
2015-06-29 10:00:00,31.6983184522,2.829089,1016.753,67.93468,3.90251668847,90.3000899756,128.124881834,3.261306
2015-06-29 10:30:00,28.3120058735,2.920866,1016.831,67.45135,3.50824020822,87.8268419801,126.976887955,3.569375
2015-06-29 11:30:00,24.0611277506,3.213911,1017.003,65.73528,1.99648689889,91.5233564311,119.78079918,4.265645
2015-06-29 12:00:00,25.4458896927,3.523689,1017.03,63.85886,0.91166788117,90.032144556,118.404663827,4.669378
2015-06-29 12:30:00,31.4734559853,3.5749,1017.024,64.31924,1.2200370414,90.5001667486,110.210744472,5.3575
2015-06-29 13:00:00,21.424457125,3.482194,1017.031,64.69668,0.901419975335,0.175419494045,110.416515361,6.157248
2015-06-29 13:30:00,32.2453006548,3.240494,1016.988,68.88561,3.05180786374,313.276892738,121.037038059,6.627392
2015-06-29 15:00:00,23.1502076322,3.536855,1017.056,72.7748,4.0821338416,311.81285253,123.559315111,5.231595
2015-06-29 15:30:00,25.6078205741,3.4902,1017.076,74.01842,4.47480181897,316.197478627,137.48126632,5.057078
2015-06-29 16:00:00,30.894628392,3.642777,1017.138,73.9425,4.48856570634,313.806976669,168.462222078,4.770635
2015-06-29 16:30:00,35.140273177,3.917983,1017.077,74.73005,4.2160878308,315.331117335,183.650274544,4.763626
2015-06-29 17:00:00,20.3289401213,3.839889,1017.008,76.7262,4.84056113084,313.132294196,164.139973793,5.193158
2015-06-29 17:30:00,20.4908987519,3.887689,1016.936,78.01332,5.03363750088,310.234826989,168.868460444,5.416374
2015-06-29 19:00:00,29.6798958491,4.301411,1016.668,73.26494,4.86653336355,305.418047678,130.114754366,5.535539
2015-06-29 20:30:00,15.8701993683,3.912378,1016.679,76.11024,4.38428001192,312.139529322,51.6039292417,4.467707
2015-06-29 21:00:00,11.0771069742,3.829883,1016.684,74.97218,4.35961000076,321.512791072,26.3256020143,3.928086
2015-06-29 21:30:00,12.7363140187,3.910378,1016.693,71.54774,3.57554008271,320.192898275,31.6802432805,3.271952
2015-06-29 22:30:00,10.577098585,4.135061,1016.541,69.96375,2.8312514981,305.149961795,33.0887359225,2.068623
2015-06-30 00:00:00,3.72228186299,3.750183,1016.576,74.23647,2.76561309323,321.268135638,-2.51522954211,2.595297
2015-06-30 00:30:00,8.92848187691,3.986378,1016.73,75.6201,2.66734729058,327.609800291,24.0311079011,2.078548
2015-06-30 01:00:00,9.69327216382,3.981783,1016.626,74.63783,2.31995754004,326.162934128,16.7005252641,1.789319
2015-06-30 01:30:00,14.0981481389,4.098556,1016.536,70.99322,2.03342299687,302.619379491,39.6479872015,1.742776
2015-06-30 06:30:00,10.9112294642,4.699344,1015.732,74.76018,3.98206898681,301.418850635,97.5215741181,2.621931
2015-06-30 07:00:00,10.7178159905,4.493661,1015.782,76.25124,4.15404235743,317.398787547,75.2018457623,3.227495
2015-06-30 07:30:00,14.3606304446,4.239717,1015.821,77.84321,4.24182132312,319.195531848,79.5672174974,3.607183
2015-06-30 09:00:00,12.0246972148,4.385911,1015.989,82.07384,3.84514005408,311.857775222,164.346610493,3.952819
2015-06-30 09:30:00,16.1296854893,4.568239,1016.072,80.89178,3.3678286233,317.551628607,124.98994334,4.772992
2015-06-30 11:30:00,17.1597809252,5.585339,1016.767,76.52975,3.10766169618,304.27841603,143.976671699,5.974072
2015-06-30 12:00:00,39.1245837608,6.053361,1016.841,71.8333,0.938185590743,286.849006133,182.385699601,6.28319
2015-06-30 12:30:00,56.6826786676,6.726977,1016.903,67.25391,0.983887256894,145.709514338,197.390116604,7.154754
2015-06-30 13:00:00,36.0265518917,6.989122,1017.015,66.54687,1.18678713992,128.874232147,177.604336469,8.704166
2015-06-30 13:30:00,41.3193159565,7.142138,1017.155,66.94889,0.800210188107,138.865020137,184.646776504,9.934284
2015-06-30 14:00:00,56.9662303074,7.121266,1017.16,70.92476,3.26434304169,125.397913177,269.784504322,10.91673
2015-06-30 14:30:00,84.4449227768,8.037572,1017.259,66.61382,2.94389782281,124.28283591,369.421152715,11.32224
2015-06-30 15:30:00,70.0415357884,7.67315,1017.426,66.51595,3.96082385785,128.326438874,298.660584474,12.57535
2015-06-30 16:00:00,80.0970760806,7.93865,1017.514,65.50487,4.46068421065,119.536521927,317.894316643,12.33977
2015-06-30 16:30:00,56.7178496081,8.184606,1017.666,63.26796,3.74649670737,111.016318873,310.115505448,12.30693
2015-06-30 17:30:00,80.4147805616,8.859622,1017.972,57.72322,2.793730044,106.853963949,340.966124915,12.12766
2015-06-30 19:30:00,52.2040288947,9.100389,1018.059,55.09325,1.28669730791,122.48781713,195.812258112,10.87799
2015-06-30 21:30:00,25.8556815554,7.68695,1018.292,68.98455,2.35404515572,319.339124742,102.416810966,9.00995
2015-06-30 22:00:00,47.9561268906,8.594439,1018.253,63.01586,1.48443077407,336.6664045,121.382493,8.423959
2015-06-30 22:30:00,39.8304220064,9.449461,1018.34,57.55028,0.594372912989,312.497974699,68.0882084504,9.040743
