,LE,T_air,wind_speed,Enet,RH_air
2015-06-12 02:30:00,4.80107210199,2.294694,5.50626245393,19.7635455796,78.25291
2015-06-12 03:00:00,5.15911604063,2.489694,5.01142418682,21.7950583724,77.14708
2015-06-12 03:30:00,3.16840917398,2.638794,3.73389835083,7.58659470837,77.56754
2015-06-12 05:00:00,4.0353396449,2.62895,5.2569614314,21.0425519492,77.62518
2015-06-12 05:30:00,8.075539169,3.158544,5.85187852007,52.8439671822,75.84413
2015-06-12 06:30:00,8.94271662432,3.492455,6.92581848191,58.8392800387,75.5323
2015-06-12 07:00:00,8.70698122804,3.089533,7.01672258243,38.4237002548,76.32993
2015-06-12 07:30:00,7.76631706152,3.030405,6.33012708034,35.0402077689,75.80215
2015-06-12 08:00:00,5.48066138198,3.140644,5.01244986912,55.2264949465,76.11559
2015-06-12 09:00:00,10.9574657975,3.276183,5.76837306404,89.4242530642,77.46508
2015-06-12 09:30:00,9.80306187694,3.259367,5.05832613047,92.896711767,75.40794
2015-06-12 10:30:00,6.78802359536,3.059133,5.53110191744,92.5399881811,80.50906
2015-06-12 11:30:00,3.41410751292,3.266955,5.5539183232,53.3270684636,78.15151
2015-06-12 12:00:00,8.46149315189,3.588561,4.31350943355,78.1191333884,77.24474
2015-06-12 12:30:00,7.86368225468,3.781106,3.23581491478,56.8585459987,76.04243
2015-06-12 13:00:00,16.5659213108,3.80285,3.13289007113,67.0668253395,74.3051
2015-06-12 13:30:00,12.9357705705,3.892411,4.15241815104,85.1400524171,73.00021
2015-06-12 14:00:00,16.9194850823,4.113544,5.09537455971,94.424244519,71.08389
2015-06-12 14:30:00,16.9161777434,4.008172,5.19742209633,95.8394599296,70.42607
2015-06-12 15:00:00,21.5204383521,4.060822,5.40081465019,123.712923347,71.06149
2015-06-12 15:30:00,22.6076153013,3.859728,6.37804365533,100.91062982,72.37684
2015-06-12 16:00:00,14.109638838,3.7383,5.51661819497,69.5963584005,71.95169
2015-06-12 16:30:00,11.1558172314,3.492478,5.61107357703,63.5404264283,73.59166
2015-06-12 17:00:00,14.6713453865,3.732528,4.85179583114,43.859185944,71.2328
2015-06-12 18:00:00,15.2297999828,3.246722,5.74383902278,28.3597079523,74.84239
2015-06-12 18:30:00,5.94575687498,2.918244,5.65073694009,27.5989293206,78.21215
2015-06-12 19:00:00,4.53217976984,2.442894,5.21458884503,23.0202358385,83.23336
2015-06-12 21:30:00,32.8863092281,4.583589,2.94113760773,54.8680287088,61.04744
2015-06-12 22:00:00,23.7036896552,4.659472,3.70254810235,38.7256851885,61.43881
2015-06-12 22:30:00,28.7696272482,4.661028,2.76383010091,35.7587087488,61.88209
2015-06-12 23:30:00,22.1264457044,4.459278,3.84950397063,49.3196979649,66.73457
2015-06-13 00:00:00,21.4263685255,3.989883,5.33274915949,67.0955058502,70.72527
2015-06-13 01:30:00,2.96817054244,2.7174,3.34792462374,7.42558321523,78.60067
2015-06-13 02:30:00,10.0947981618,3.224844,4.09917866915,12.8755980082,69.80546
2015-06-13 03:00:00,6.78693567628,2.754694,2.54894012166,14.4941969326,74.28899
2015-06-13 04:00:00,11.868348994,2.586161,5.12461547438,19.5222553095,74.31442
2015-06-13 04:30:00,13.5354454443,2.521444,5.44717217655,27.9513260655,75.17992
2015-06-13 05:00:00,12.1922590678,2.70865,4.65748627189,17.1279330433,72.96952
2015-06-13 06:30:00,5.7314985297,2.738083,3.93277233998,104.513967308,77.53586
2015-06-13 07:00:00,8.11784696506,2.873239,4.55446473519,99.8665446957,78.04749
2015-06-13 09:00:00,5.04387342404,2.948405,5.2782592252,75.8452177875,82.52175
2015-06-13 09:30:00,17.3280102142,3.629366,8.12448741998,104.784566173,78.46843
2015-06-13 10:00:00,13.3370723823,3.921622,6.67983331678,116.632918612,78.09004
2015-06-13 11:00:00,27.4965646181,5.101011,6.4849849707,212.887189242,72.68317
2015-06-13 11:30:00,38.993554772,5.486489,6.85820352434,231.007371665,72.03659
2015-06-13 12:00:00,18.3288385761,5.248522,4.75981364835,163.567393136,73.62822
2015-06-13 12:30:00,23.3754161349,5.2483,4.92218062637,93.1376986368,71.35799
2015-06-13 13:00:00,27.8335770461,4.939605,6.69238933707,75.5198567469,71.13728
2015-06-13 13:30:00,18.6267562035,4.299111,6.25658553568,80.6099588101,75.60548
2015-06-13 14:00:00,4.42279854537,3.3016,3.89646343701,68.3540128035,83.41835
2015-06-13 15:00:00,3.94470824611,1.770856,7.83275608717,88.5973970483,93.63791
2015-06-13 15:30:00,1.63277203094,1.715417,8.42019085966,123.432076402,94.17509
2015-06-13 16:00:00,2.23965311941,1.569322,8.53025034646,126.76242415,94.61102
2015-06-13 19:00:00,0.963039572747,1.4373,7.97276685437,77.6796348818,93.21706
2015-06-13 19:30:00,1.51092358521,1.231561,7.74266054057,55.9891631059,93.26806
2015-06-13 20:00:00,2.70666562464,1.486033,7.5081756508,59.6760519744,89.73963
2015-06-13 20:30:00,1.98966954916,1.472578,7.04924903749,27.4874002452,87.10661
2015-06-13 21:00:00,1.62811447899,1.362294,7.03841958403,3.54187815503,86.2293
2015-06-13 21:30:00,1.62090013346,1.344594,7.00952533734,4.21078202585,86.39177
2015-06-13 22:00:00,2.40920974101,1.529039,6.70423814221,3.9468951237,84.37499
2015-06-13 22:30:00,3.08450655192,1.584439,6.46339657831,-2.09731882441,83.78687
2015-06-13 23:00:00,1.47351921571,1.516911,6.75411520737,-2.59535410209,85.24068
2015-06-13 23:30:00,1.09958661319,1.470144,6.30890270607,1.94398024153,86.48099
2015-06-14 00:30:00,1.45962241183,1.375261,7.22649353488,-0.3413866987,86.89561
2015-06-14 01:00:00,0.632667312166,1.131828,7.07477142488,2.96301986107,88.73499
2015-06-14 01:30:00,0.728578191919,1.086339,6.15631309563,22.9947994951,90.90686
2015-06-14 02:00:00,0.973241873516,1.190922,6.84872493961,37.6705846248,91.49558
2015-06-14 02:30:00,1.6894970321,1.360089,6.92931848363,52.3252982552,90.15318
2015-06-14 03:00:00,1.78757691156,1.380722,7.47628312425,32.3635229059,87.75426
2015-06-14 04:00:00,3.38846276582,1.8833,7.1804187941,63.2756267278,85.79193
2015-06-14 04:30:00,1.97385575177,1.723789,6.55819636813,29.6228272243,86.24734
2015-06-14 05:00:00,2.59438224944,1.7786,6.18131542254,26.9631544963,85.6564
2015-06-14 06:30:00,0.293320623144,1.668433,5.71316631964,22.7118354779,90.65901
2015-06-14 07:30:00,0.925125243523,1.828511,6.28771113222,55.2453704472,91.67522
2015-06-14 08:00:00,1.44365063893,1.978828,6.32443630345,56.2573503393,91.37976
2015-06-14 08:30:00,1.46898060893,1.993356,6.85275795633,81.4337509212,91.53019
2015-06-14 09:30:00,4.35497886876,2.770022,8.52655244593,177.286384995,89.36176
2015-06-14 10:00:00,2.53609653237,2.674655,7.98473727974,126.654434177,89.39938
2015-06-14 10:30:00,2.48340217269,2.403378,8.2522173447,144.783382595,90.39555
2015-06-14 12:00:00,18.9076944018,4.734872,8.14926105388,502.60577121,85.36975
2015-06-14 12:30:00,22.7730860452,4.950778,8.59582906582,462.019830146,83.47253
2015-06-14 13:00:00,25.4364968803,5.353705,9.20695718964,431.513295127,81.70173
2015-06-14 13:30:00,16.1218172565,5.094306,8.96773276353,202.272028391,81.82779
2015-06-14 14:00:00,15.7187359854,5.115583,8.73197527591,203.858052331,81.13017
2015-06-14 14:30:00,8.35204136169,4.919305,9.30468210552,168.121226144,82.19674
2015-06-14 15:00:00,10.3669358747,4.984334,8.52020628561,220.058286411,83.13362
2015-06-14 15:30:00,9.43431473869,5.028972,8.51743105487,229.230021027,82.90508
2015-06-14 16:00:00,12.4403167939,5.193622,8.8166588907,199.806992846,82.69892
2015-06-14 16:30:00,14.9771247979,5.25495,10.026166994,266.146559974,83.35081
2015-06-14 17:00:00,10.6420888209,5.352733,9.98050674772,247.583619323,82.16192
2015-06-14 17:30:00,12.3350986069,5.39965,10.1072229063,197.453057451,80.43978
2015-06-14 18:00:00,11.6568844763,5.299472,9.43133161583,147.229906941,78.81032
2015-06-14 18:30:00,21.4701150189,5.479116,9.81434176713,176.004165112,76.48801
2015-06-14 19:00:00,9.68717514419,5.0574,9.93869114009,103.505696537,77.48544
2015-06-14 19:30:00,9.0467448905,4.761839,9.80417366729,121.833426489,78.9342
2015-06-14 20:00:00,11.0319117149,4.64415,9.19501042398,116.969418587,80.70764
2015-06-14 20:30:00,5.21759493316,4.497978,8.54442904278,88.4250805539,81.35869
2015-06-14 21:30:00,3.19951734169,4.060083,8.2573733373,44.8551425805,83.60172
2015-06-14 22:00:00,5.84910652635,4.011366,7.94276025459,43.8555027536,83.57074
2015-06-14 22:30:00,1.84215621196,4.014083,7.69692765201,56.7108459071,84.32569
2015-06-14 23:00:00,3.9524375925,4.03445,8.12430993651,73.2624877426,83.73356
2015-06-14 23:30:00,3.0258160124,3.9066,8.0074061327,55.8343622541,84.26121
2015-06-15 00:30:00,2.80665708254,3.631989,7.22931216436,38.8963927386,84.52206
2015-06-15 01:00:00,2.20118655528,3.577094,7.86827354425,33.277784875,85.35036
2015-06-15 02:00:00,1.62300075172,3.692605,6.41167372374,51.9532175733,85.28577
2015-06-15 02:30:00,4.99541230424,4.331428,7.58266677447,113.991005039,83.20174
2015-06-15 04:00:00,4.22745075571,3.573267,9.32486824588,84.8329768273,82.49551
2015-06-15 04:30:00,2.50106083949,3.461333,10.1725441905,96.7043128478,83.56512
2015-06-15 05:00:00,3.14846271402,3.264855,10.440781022,63.3742921364,85.10965
2015-06-15 05:30:00,3.0446864078,3.222167,9.75815453287,58.443799434,85.33499
2015-06-15 06:00:00,3.02138881059,3.186716,8.79130868495,79.9479730166,84.90748
2015-06-15 06:30:00,4.05314684864,3.526033,7.86219516388,120.953715661,83.21563
2015-06-15 07:00:00,6.49450644669,4.076872,8.86901730406,167.119653021,81.80779
2015-06-15 07:30:00,9.19881811192,4.337155,9.41019513045,216.243674036,81.1739
2015-06-15 08:00:00,15.1767304356,4.962328,8.81115268359,265.857617236,79.07491
2015-06-15 08:30:00,9.3688888579,4.783595,8.85550189442,153.122390317,79.19662
2015-06-15 09:00:00,10.4110976649,4.8456,6.43611555383,178.883847197,79.89017
2015-06-15 09:30:00,25.9608019369,5.459956,6.60700643836,315.352369349,78.58421
2015-06-15 10:00:00,12.9244684058,5.048461,7.00202002113,183.558773184,79.75057
2015-06-15 10:30:00,13.766164016,5.116183,7.67289039718,178.378095401,79.723
2015-06-15 11:00:00,18.9605547493,5.648794,8.13815285057,291.25666665,79.21254
2015-06-15 11:30:00,21.5304344755,6.108839,8.40148129333,421.270151589,79.7151
2015-06-15 12:00:00,23.593096014,6.064583,8.01901941347,306.88335726,79.727
2015-06-15 12:30:00,27.0301354468,6.226911,8.00077875707,346.884390731,80.79339
2015-06-15 13:00:00,17.5235614591,5.965677,7.39594270654,262.421349533,80.56764
2015-06-15 13:30:00,24.9536805416,6.332072,6.94880916668,273.514493453,79.92342
2015-06-15 14:00:00,29.2802832637,6.453544,7.01070016079,334.652882387,80.06125
2015-06-15 14:30:00,27.1685808273,6.321594,6.42766579552,271.886953645,79.82015
2015-06-15 15:30:00,33.1374137955,7.257561,6.71538657087,361.144127045,76.85281
2015-06-15 16:00:00,32.3411350734,7.316628,6.09569664594,281.018289579,76.0435
2015-06-15 18:00:00,28.2735562434,7.547322,5.0711030522,189.029988734,77.43322
2015-06-15 19:00:00,23.4287223015,7.634661,4.44246520494,145.593605417,75.02001
2015-06-15 21:30:00,9.50062371641,6.78651,2.86793495147,64.2972094797,78.71818
2015-06-15 22:00:00,12.4752640641,6.708289,2.99197623656,76.9588705505,79.47553
2015-06-16 01:00:00,0.284576479748,3.497666,2.52435117325,20.3174138863,94.32026
2015-06-16 05:00:00,1.86735929744,4.756839,0.571794495624,48.0218686268,90.41813
2015-06-16 05:30:00,2.94151322671,5.015133,0.822259269794,65.6942059927,90.35606
2015-06-16 06:00:00,2.90909132966,5.198566,0.707804310663,69.6876076159,89.73388
2015-06-16 06:30:00,3.07565805601,5.011716,1.15385878978,57.7550499561,89.45907
2015-06-16 07:00:00,2.26370853215,4.777633,1.2733843389,64.1965564932,90.70528
2015-06-16 08:00:00,4.38171723664,5.257644,1.59431903363,125.13339804,88.41102
2015-06-16 08:30:00,3.0514427655,4.9288,2.3054127228,88.8724661873,90.52633
2015-06-16 09:00:00,2.27648471291,4.606128,2.21329947176,90.9827877622,91.18338
2015-06-16 09:30:00,3.94721434584,4.640122,2.89819200727,125.19475423,91.98666
2015-06-16 10:00:00,2.97040848865,4.776927,2.32673497207,143.949289403,92.10246
2015-06-16 10:30:00,8.79709152629,5.030456,2.94347598442,184.366664426,90.52362
2015-06-16 11:00:00,5.84820179225,5.057477,3.16265170295,194.211045918,90.77474
2015-06-16 11:30:00,14.469867085,5.330505,3.20489802795,276.661703735,89.25964
2015-06-16 12:00:00,26.3525858395,5.903594,2.2299244206,386.608897001,87.18291
2015-06-16 12:30:00,39.2858371297,6.374238,2.65023260592,378.03088144,86.90096
2015-06-16 13:00:00,15.1143039762,6.060211,3.59658892368,267.194152138,89.4538
2015-06-16 14:30:00,5.57439246158,5.177622,4.70564344204,200.458570209,91.48686
2015-06-16 15:00:00,7.58439150925,5.362739,4.96631319672,250.370671109,91.64381
2015-06-16 15:30:00,7.05100074154,5.162967,5.34151857217,304.89050764,92.68665
2015-06-16 16:00:00,9.56041496478,5.506666,4.84685055412,255.89112467,91.28697
2015-06-16 16:30:00,17.818536493,5.800133,5.21291870699,320.298786659,90.35725
2015-06-16 17:00:00,16.3886067923,5.805105,5.01747462588,237.750641597,89.68687
2015-06-16 17:30:00,15.5963712595,5.780572,5.00181668453,261.488121222,88.58326
2015-06-16 18:00:00,16.1231199975,5.882694,4.64230066245,213.858380865,86.84077
2015-06-16 18:30:00,21.7712581753,6.011622,4.81691065369,218.85404019,86.08044
2015-06-16 19:30:00,7.90080456244,5.325605,5.66832548076,134.677983308,86.09499
2015-06-16 20:00:00,8.93598445453,5.4061,5.42703270646,119.129306099,85.31529
2015-06-16 21:00:00,7.17622099626,5.446661,4.21573781783,88.8342147684,83.47218
2015-06-16 22:30:00,11.036353092,5.256161,3.29345329713,42.7716674494,83.43134
2015-06-17 01:30:00,1.1934160947,3.671428,3.60564019002,28.1309714233,91.27586
2015-06-17 02:00:00,1.35633485711,3.698094,4.0492167289,23.8975680446,91.18961
2015-06-17 08:00:00,7.09180924682,4.377778,2.57832117425,112.562133953,86.25057
2015-06-17 08:30:00,10.495691882,4.704944,2.62531329999,179.233334422,84.79961
2015-06-17 09:00:00,13.2553078141,5.122844,2.81538308648,196.484389211,82.69198
2015-06-17 09:30:00,13.5933951242,5.419466,3.10066534015,200.337262879,81.10428
2015-06-17 10:00:00,18.2819664994,5.513906,3.23571834903,198.821064883,80.58354
2015-06-17 10:30:00,20.8512038868,5.674683,3.95431942003,202.606593461,80.25341
2015-06-17 11:00:00,15.3464755643,5.747438,4.43515832571,230.672494087,81.0154
2015-06-17 11:30:00,22.8808190481,5.787783,4.68478949827,247.057707151,81.93219
2015-06-17 12:00:00,27.1241356074,5.677956,5.52508355758,372.115674923,83.96855
2015-06-17 12:30:00,48.8553953471,6.312283,4.1136390295,405.963547167,79.47189
2015-06-17 13:00:00,48.8972464473,6.063594,3.87629735117,217.587122687,79.92095
2015-06-17 13:30:00,26.4738238568,6.079077,4.20194243145,198.181697318,80.18848
2015-06-17 14:00:00,32.6343723894,6.131717,3.56463447475,228.240836115,78.2606
2015-06-17 14:30:00,26.41891052,6.109777,2.90898020568,149.272974984,77.0574
2015-06-17 16:00:00,14.6810061671,5.653306,3.76181115742,101.572038529,81.38611
2015-06-17 17:00:00,7.41096124876,5.551922,4.47798658175,128.386837118,84.6291
2015-06-17 17:30:00,10.3305141183,5.622416,4.81584078322,142.983942672,83.51355
2015-06-17 18:00:00,9.38636684628,5.607189,4.35564654158,109.867927616,82.91415
2015-06-17 18:30:00,8.78101667501,5.533694,3.66228796705,75.6586526967,81.9455
2015-06-17 19:00:00,9.84134011506,5.602222,3.03572160873,82.53094703,80.75785
2015-06-17 19:30:00,8.50769469321,5.611156,3.40959512531,96.1109334341,81.81953
2015-06-17 20:00:00,7.79745029106,5.62015,3.03073800892,72.7952216434,81.05065
2015-06-17 21:00:00,9.42296940477,5.663061,3.41842761375,68.7692602902,76.63236
2015-06-17 21:30:00,8.10359867485,5.613216,2.67213484666,68.0903516783,77.33437
2015-06-17 22:00:00,9.41895840031,5.441861,2.6796987404,55.585118697,78.46548
2015-06-17 22:30:00,5.74897569277,5.264111,2.58823123937,48.2017838366,81.70992
2015-06-18 03:30:00,1.0353164297,4.030139,1.80424752436,16.0061168381,87.64433
2015-06-18 10:30:00,2.15757662471,4.189628,3.53154461824,96.7273414616,90.13102
2015-06-18 11:00:00,4.14662394899,4.409711,3.78261051969,113.872720365,90.2467
2015-06-18 11:30:00,2.7144576467,4.41705,3.93750717738,114.804397797,90.19683
2015-06-18 12:30:00,2.2782115734,4.4809,4.07117658312,99.4656984625,89.38611
2015-06-18 13:00:00,4.04836064244,4.530144,4.27786133326,138.652033767,89.59698
2015-06-18 14:00:00,3.72275082764,4.656161,4.07624732328,112.249822054,88.72565
2015-06-18 14:30:00,4.29613530597,4.631538,4.17059141641,129.246289484,90.06985
2015-06-18 15:00:00,4.74323117672,4.697817,3.69778875173,135.253970302,89.6132
2015-06-18 16:00:00,6.32677376457,4.851377,2.00930117536,124.445988736,84.84726
2015-06-18 17:00:00,14.8513560887,5.232283,2.3488198911,132.762775184,82.01091
2015-06-18 17:30:00,9.94127696212,5.093816,2.86082753866,107.963392332,81.56101
2015-06-18 19:00:00,6.2886931327,4.854589,3.78468080682,95.5243441325,82.05892
2015-06-18 20:00:00,6.62396800585,4.770444,3.43645019634,63.2282006475,81.87697
2015-06-19 02:00:00,1.58592959018,4.24795,3.54939900793,47.4729719437,87.00493
2015-06-19 07:30:00,15.4028397693,5.03485,2.77626612247,190.013838476,80.80936
2015-06-19 09:00:00,11.0083096679,4.821294,3.75029903764,167.317035581,82.9966
2015-06-19 09:30:00,11.6565586701,4.829988,3.83675092114,179.122407577,83.2506
2015-06-19 10:30:00,18.928645337,5.255339,3.87898476333,285.790317669,81.82586
2015-06-19 11:00:00,27.9564695811,5.48275,4.06763713132,357.660804179,80.74458
2015-06-19 11:30:00,36.9795293072,5.412983,4.41537692985,284.026438952,81.78075
2015-06-19 12:00:00,34.890612608,5.633983,4.16268822216,370.311684841,81.05546
2015-06-19 12:30:00,23.8671130806,5.5798,4.39806638297,247.391411785,81.68777
2015-06-19 13:00:00,15.0673549685,5.376644,4.31648407563,206.529878122,82.31411
2015-06-19 14:00:00,19.707091688,5.601394,4.33917660294,214.563548185,82.03316
2015-06-19 14:30:00,23.59193192,5.657955,4.26852659813,197.902703646,82.4242
2015-06-19 15:30:00,14.9424594107,5.507277,4.27566480778,165.731882315,82.29787
2015-06-19 16:00:00,14.0707107134,5.454211,4.30563329638,149.341545623,82.48872
2015-06-19 16:30:00,12.5815783647,5.401,4.34813475037,149.686311948,83.22291
2015-06-19 17:00:00,10.9726913023,5.333889,4.59076243772,154.492001969,83.46883
2015-06-19 17:30:00,8.91599629753,5.185044,4.46483583066,130.78008949,84.69705
2015-06-19 18:00:00,8.22326102915,5.159144,4.37130684828,133.709022814,84.36496
2015-06-19 20:00:00,4.53748040953,4.977567,3.63052782223,69.4782615781,84.48473
2015-06-19 20:30:00,5.3168978828,5.058133,3.26123856335,69.9474808767,83.66783
2015-06-19 21:00:00,4.99249656981,5.042378,3.57667631077,70.1384622707,83.69548
2015-06-19 21:30:00,6.8703002515,5.024294,3.36061294307,65.5309595174,83.2314
2015-06-20 00:00:00,3.50664297443,4.719322,3.40339361648,43.424391481,84.69813
2015-06-20 03:30:00,4.31344507585,4.679355,2.9447351144,90.064044884,87.49857
2015-06-20 04:00:00,4.28492114462,4.831733,3.04369224424,101.174594602,85.86636
2015-06-20 04:30:00,5.30808849856,4.905705,3.10517502898,108.559439301,85.34249
2015-06-20 06:00:00,5.66618772201,4.976227,3.1170839628,84.2867083951,84.25476
2015-06-20 08:00:00,22.5015126795,5.758778,3.35148099628,281.985541174,79.99171
2015-06-20 08:30:00,44.1612616663,6.217377,3.24212147836,371.898620481,78.02323
2015-06-20 09:00:00,43.5451856306,6.217438,3.24348935254,357.344992616,77.26965
2015-06-20 09:30:00,55.0111738136,6.313216,3.80768161349,376.036118097,77.83414
2015-06-20 10:00:00,46.3799818016,6.222966,4.40535375134,310.142952277,79.36781
2015-06-20 10:30:00,43.2478003323,6.206089,4.62911328522,420.924339714,78.44435
2015-06-20 11:00:00,60.3448868429,6.388244,4.77191822453,377.701745252,76.30756
2015-06-20 11:30:00,75.5734549189,6.598911,5.1104431749,447.231758254,75.31414
2015-06-20 12:30:00,31.2881928294,6.20156,4.84240367002,241.128257761,77.01392
2015-06-20 13:30:00,39.5672574042,6.238333,4.73331239088,255.236359489,76.23972
2015-06-20 14:00:00,63.2532705627,6.66055,4.48852382362,412.616012761,75.29718
2015-06-20 14:30:00,68.2941078907,6.874499,4.48814656287,394.614854226,75.0269
2015-06-20 15:00:00,68.346449652,6.841233,4.95763824689,400.001267269,75.91768
2015-06-20 15:30:00,66.8748400181,6.919144,4.75956220117,368.403788563,76.43176
2015-06-20 16:00:00,77.9338540692,7.091239,5.18558626482,417.839528943,75.42838
2015-06-20 16:30:00,57.6475319927,6.822317,5.51699642021,300.319186971,76.95055
2015-06-20 17:30:00,24.4349512399,6.263211,5.75881192604,201.197681716,77.71983
2015-06-20 18:00:00,24.3297850486,6.174072,5.44610722747,152.470399545,77.49818
2015-06-20 18:30:00,19.7318866124,6.104049,5.11900437838,120.21308104,76.92945
2015-06-20 19:00:00,22.7276186174,6.060322,5.10735484545,115.299778496,76.91782
2015-06-20 19:30:00,21.2426303459,6.10301,4.84100393811,106.807096298,76.7887
2015-06-20 20:00:00,26.1496747874,6.301394,4.56197359017,141.135099424,76.23733
2015-06-20 20:30:00,31.5492840153,6.17145,4.34444404692,90.7011691313,75.9947
2015-06-20 21:00:00,16.2565064069,6.007116,4.24389122908,68.3537317397,76.17566
2015-06-20 21:30:00,12.8197580863,5.925372,3.93002822986,58.9950145154,76.43967
2015-06-20 22:00:00,14.2855124849,5.88301,4.03827938366,59.9747546601,76.67857
2015-06-20 22:30:00,23.1368723892,6.170883,4.19413638482,81.9520948198,75.56863
2015-06-20 23:00:00,10.3618459631,5.740788,4.29635739541,38.3401495158,77.77577
2015-06-20 23:30:00,7.68703213392,5.598489,4.23262435607,33.2714776714,78.33367
2015-06-21 00:00:00,4.93994689693,5.43205,4.05249120713,27.5968053252,79.38738
2015-06-21 00:30:00,6.03313885441,5.202827,4.3823476157,20.3753402607,79.47859
2015-06-21 01:00:00,3.7960340793,5.031827,4.05431891682,19.7698124174,80.78678
2015-06-21 01:30:00,2.71807742464,4.809428,4.21750805308,24.7353487439,81.33342
2015-06-21 02:30:00,2.15309469521,4.59815,3.72847238711,10.6216833046,83.22334
2015-06-21 03:00:00,1.0941207935,4.5694,2.85146101865,11.0501842892,83.9789
2015-06-21 05:00:00,6.78645985894,4.959094,2.18912402728,37.7168314244,82.83437
2015-06-21 06:30:00,8.70012778306,5.337911,3.1011042284,86.8195067834,80.58139
2015-06-21 07:00:00,12.1670447559,5.4813,2.85902128079,98.9748583033,79.034
2015-06-21 07:30:00,15.1015403539,5.646394,2.77578865395,115.065740252,78.31068
2015-06-21 08:30:00,18.8493447492,5.957505,2.92560369255,168.137136762,76.33945
2015-06-21 09:00:00,16.2645266251,5.998127,3.27262673709,131.970699782,76.78162
2015-06-21 09:30:00,16.8771043863,6.039577,3.88590061428,172.546927321,77.86882
2015-06-21 10:00:00,22.2505234547,6.348755,3.8673405433,218.123099543,76.93032
2015-06-21 10:30:00,29.5273420753,6.569883,3.24420481073,247.021106328,75.52956
2015-06-21 11:00:00,31.809228226,6.723255,3.31691062585,250.887329754,75.20582
2015-06-21 11:30:00,28.0827688161,6.795238,3.54507033818,228.229187267,75.62469
2015-06-21 14:30:00,31.601503363,6.996216,4.29209974825,209.448862816,72.58229
2015-06-21 15:00:00,27.9458347531,6.669033,5.04849719711,185.810125768,75.40256
2015-06-21 15:30:00,25.1770462385,6.793661,4.7366906871,199.585880084,74.7534
2015-06-21 16:00:00,31.061581204,6.750488,4.42701121313,175.005035686,74.62437
2015-06-21 16:30:00,31.8643989738,6.644217,4.3268477479,134.949034334,74.50838
2015-06-21 17:30:00,20.6823993757,6.643827,3.9086026929,110.482260709,73.20899
2015-06-21 18:00:00,21.3499925285,6.562372,4.15857822408,100.79312456,74.05488
2015-06-21 18:30:00,13.390647559,6.443749,4.60222588274,91.9985577847,76.52378
2015-06-21 19:00:00,12.9449657032,6.322299,4.51570227359,85.5537683662,77.84169
